#RoadsPlacement
90 ((807.2, 903.2), (807.2, 896.8), (804.98, 896.36), (804.2, 895.8), (803.64, 895.02), (803.31, 894.02), (803.2, 892.8), (796.8, 892.8), (796.36, 895.02), (795.8, 895.8), (795.02, 896.36), (794.02, 896.69), (792.8, 896.8), (792.8, 903.2), (807.2, 903.2)) 
91 ((896.8, 3.2), (903.2, 3.2), (902.49, -0.36), (901.6, -1.6), (900.36, -2.49), (898.76, -3.02), (896.8, -3.2), (896.8, 3.2)) 
92 ((896.8, 107.2), (903.2, 107.2), (903.2, 92.8), (896.8, 92.8), (896.36, 95.02), (895.8, 95.8), (895.02, 96.36), (894.02, 96.69), (892.8, 96.8), (892.8, 103.2), (895.02, 103.64), (895.8, 104.2), (896.36, 104.98), (896.69, 105.98), (896.8, 107.2)) 
93 ((896.8, 207.2), (903.2, 207.2), (903.2, 192.8), (896.8, 192.8), (896.36, 195.02), (895.8, 195.8), (895.02, 196.36), (894.02, 196.69), (892.8, 196.8), (892.8, 203.2), (895.02, 203.64), (895.8, 204.2), (896.36, 204.98), (896.69, 205.98), (896.8, 207.2)) 
94 ((896.8, 307.2), (903.2, 307.2), (903.2, 292.8), (896.8, 292.8), (896.36, 295.02), (895.8, 295.8), (895.02, 296.36), (894.02, 296.69), (892.8, 296.8), (892.8, 303.2), (895.02, 303.64), (895.8, 304.2), (896.36, 304.98), (896.69, 305.98), (896.8, 307.2)) 
95 ((896.8, 407.2), (903.2, 407.2), (903.2, 392.8), (896.8, 392.8), (896.36, 395.02), (895.8, 395.8), (895.02, 396.36), (894.02, 396.69), (892.8, 396.8), (892.8, 403.2), (895.02, 403.64), (895.8, 404.2), (896.36, 404.98), (896.69, 405.98), (896.8, 407.2)) 
96 ((896.8, 507.2), (903.2, 507.2), (903.2, 492.8), (896.8, 492.8), (896.36, 495.02), (895.8, 495.8), (895.02, 496.36), (894.02, 496.69), (892.8, 496.8), (892.8, 503.2), (895.02, 503.64), (895.8, 504.2), (896.36, 504.98), (896.69, 505.98), (896.8, 507.2)) 
97 ((896.8, 607.2), (903.2, 607.2), (903.2, 592.8), (896.8, 592.8), (896.36, 595.02), (895.8, 595.8), (895.02, 596.36), (894.02, 596.69), (892.8, 596.8), (892.8, 603.2), (895.02, 603.64), (895.8, 604.2), (896.36, 604.98), (896.69, 605.98), (896.8, 607.2)) 
98 ((896.8, 707.2), (903.2, 707.2), (903.2, 692.8), (896.8, 692.8), (896.36, 695.02), (895.8, 695.8), (895.02, 696.36), (894.02, 696.69), (892.8, 696.8), (892.8, 703.2), (895.02, 703.64), (895.8, 704.2), (896.36, 704.98), (896.69, 705.98), (896.8, 707.2)) 
99 ((896.8, 807.2), (903.2, 807.2), (903.2, 792.8), (896.8, 792.8), (896.36, 795.02), (895.8, 795.8), (895.02, 796.36), (894.02, 796.69), (892.8, 796.8), (892.8, 803.2), (895.02, 803.64), (895.8, 804.2), (896.36, 804.98), (896.69, 805.98), (896.8, 807.2)) 
100 ((903.2, 896.8), (896.8, 896.8), (896.8, 903.2), (900.36, 902.49), (901.6, 901.6), (902.49, 900.36), (903.02, 898.76), (903.2, 896.8)) 
